title,price,address,size,fangxiang,format,type,time,tag
整租·长新小区(长宁)1室0厅西,4300 元/月,长宁-中山公园-长新小区(长宁),29㎡,西,1室0厅1卫,链家,1天前维护,新上近地铁精装
整租·彭新小区1室0厅南,3500 元/月,静安-彭浦-彭新小区,28㎡,南,1室0厅1卫,链家,4天前维护,新上近地铁
整租·汇成一村1室1厅南,3700 元/月,徐汇-上海南站-汇成一村,40㎡,南,1室1厅1卫,链家,4天前维护,新上
整租·凌云新村1室0厅南,2800 元/月,徐汇-华东理工-凌云新村,41㎡,南,1室0厅1卫,链家,2天前维护,新上近地铁随时看房
整租·花园公寓(卢湾)1室0厅北,5500 元/月,黄浦-新天地-花园公寓(卢湾),22㎡,北,1室0厅1卫,链家,今天维护,新上近地铁
整租·商洛小区1室1厅南,3600 元/月,虹口-凉城-商洛小区,39㎡,南,1室1厅1卫,链家,1天前维护,新上近地铁
整租·共康四村1室1厅南,3000 元/月,静安-彭浦-共康四村,38㎡,南,1室1厅1卫,链家,1天前维护,新上月租随时看房
整租·中山北路805弄1室0厅南,3500 元/月,静安-大宁-中山北路805弄,28㎡,南,1室0厅1卫,链家,4天前维护,新上近地铁
整租·西北新村2室1厅南/北,1500 元/月,浦东-惠南-西北新村,60㎡,南北,2室1厅1卫,链家,2天前维护,新上
整租·共和新路970弄1室1厅南,4500 元/月,静安-不夜城-共和新路970弄,46㎡,南,1室1厅1卫,链家,2天前维护,新上近地铁
整租·市民新村1室0厅北,3000 元/月,黄浦-世博滨江-市民新村,15㎡,北,1室0厅1卫,链家,今天维护,新上近地铁精装
整租·俞一小区1室0厅北,2400 元/月,徐汇-龙华-俞一小区,46㎡,北,1室0厅1卫,链家,今天维护,新上近地铁
整租·航城园2室2厅南,2000 元/月,浦东-川沙-航城园,82㎡,南,2室2厅1卫,链家,1天前维护,新上
整租·商洛小区1室0厅南,3000 元/月,虹口-凉城-商洛小区,35㎡,南,1室0厅1卫,链家,今天维护,近地铁
整租·控江二村1室1厅南,3500 元/月,杨浦-控江路-控江二村,35㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·书院一号公寓1室1厅南,1600 元/月,浦东-书院镇-书院一号公寓,66㎡,南,1室1厅1卫,链家,今天维护,
整租·车站北路491弄1室0厅南,3200 元/月,虹口-凉城-车站北路491弄,34㎡,南,1室0厅1卫,链家,6天前维护,新上随时看房
整租·梅陇四村1室1厅南/北,3400 元/月,徐汇-华东理工-梅陇四村,41㎡,南北,1室1厅1卫,链家,1天前维护,新上
整租·愚谷村1室0厅南,3000 元/月,静安-静安寺-愚谷村,14㎡,南,1室0厅1卫,链家,2天前维护,新上近地铁精装
整租·梅苑1室1厅南,3200 元/月,徐汇-华东理工-梅苑,44㎡,南,1室1厅1卫,链家,今天维护,新上近地铁
整租·彭五小区1室1厅南,3200 元/月,静安-彭浦-彭五小区,37㎡,南,1室1厅1卫,链家,今天维护,新上近地铁随时看房
整租·大宁路660弄1室0厅南,3200 元/月,静安-大宁-大宁路660弄,40㎡,南,1室0厅1卫,链家,1天前维护,新上近地铁随时看房
整租·广灵一村1室1厅南,2800 元/月,虹口-凉城-广灵一村,31㎡,南,1室1厅1卫,链家,今天维护,新上近地铁
整租·新泾二村1室0厅南/北,3800 元/月,长宁-北新泾-新泾二村,32㎡,南北,1室0厅1卫,链家,1天前维护,新上近地铁随时看房
整租·民乐城秀园(东苑)1室1厅南,1000 元/月,浦东-惠南-民乐城秀园(东苑),53㎡,南,1室1厅1卫,链家,3天前维护,新上
整租·惠益新苑2室1厅南,1500 元/月,浦东-惠南-惠益新苑,78㎡,南,2室1厅1卫,链家,6天前维护,随时看房
整租·新泾一村1室1厅南,4500 元/月,长宁-北新泾-新泾一村,38㎡,南,1室1厅1卫,链家,1天前维护,新上近地铁随时看房
整租·泉灵小区2室1厅南,4500 元/月,静安-彭浦-泉灵小区,53㎡,南,2室1厅1卫,链家,4天前维护,近地铁随时看房
整租·汝南街小区1室0厅南,4500 元/月,黄浦-五里桥-汝南街小区,38㎡,南,1室0厅1卫,链家,2天前维护,新上近地铁随时看房
整租·百色路133弄小区1室0厅南,3500 元/月,徐汇-植物园-百色路133弄小区,40㎡,南,1室0厅1卫,链家,今天维护,新上随时看房
整租·安化路111弄1室0厅南,4500 元/月,长宁-中山公园-安化路111弄,29㎡,南,1室0厅1卫,链家,2天前维护,新上近地铁精装随时看房
整租·延长中路451弄1室1厅南,4500 元/月,静安-大宁-延长中路451弄,31㎡,南,1室1厅1卫,链家,4天前维护,新上近地铁
整租·奉炮公路432弄0室0厅南,1200 元/月,奉贤-海湾-奉炮公路432弄,38㎡,南,未知室0厅0卫,链家,5天前维护,
整租·仙逸小区1室1厅南,4500 元/月,长宁-仙霞-仙逸小区,35㎡,南,1室1厅1卫,链家,1天前维护,新上近地铁随时看房
整租·阳景小区2室0厅南,4000 元/月,静安-彭浦-阳景小区,43㎡,南,2室0厅1卫,链家,5天前维护,新上
整租·瞿溪新村1室0厅南,3800 元/月,黄浦-世博滨江-瞿溪新村,29㎡,南,1室0厅1卫,链家,今天维护,新上近地铁
整租·永和二村1室1厅南,3800 元/月,静安-永和-永和二村,45㎡,南,1室1厅1卫,链家,今天维护,新上
整租·长江小区1室0厅南,4500 元/月,长宁-中山公园-长江小区,35㎡,南,1室0厅1卫,链家,4天前维护,近地铁随时看房
整租·蒙自路395弄1室1厅南,4200 元/月,黄浦-五里桥-蒙自路395弄,38㎡,南,1室1厅1卫,链家,1天前维护,近地铁
整租·茅台新苑1室1厅南,4500 元/月,长宁-仙霞-茅台新苑,60㎡,南,1室1厅1卫,链家,1天前维护,新上近地铁随时看房
整租·场中路2401弄1室0厅南,3800 元/月,静安-彭浦-场中路2401弄,38㎡,南,1室0厅1卫,链家,1天前维护,新上近地铁随时看房
整租·保德路425弄1室0厅南,3300 元/月,静安-彭浦-保德路425弄,30㎡,南,1室0厅1卫,链家,1天前维护,随时看房
整租·独立时代1室0厅南,5500 元/月,黄浦-蓬莱公园-独立时代,44㎡,南,1室0厅1卫,链家,今天维护,新上近地铁精装随时看房
整租·控江路1200弄1室0厅东北,3200 元/月,杨浦-控江路-控江路1200弄,23㎡,东北,1室0厅1卫,链家,今天维护,新上近地铁
整租·殷行路470弄1室1厅南,3500 元/月,杨浦-中原-殷行路470弄,35㎡,南,1室1厅1卫,链家,4天前维护,新上
整租·民乐城惠桐苑3室2厅南/北,1300 元/月,浦东-惠南-民乐城惠桐苑,100㎡,南北,3室2厅1卫,链家,5天前维护,新上
整租·黄兴路118号1室1厅南,3500 元/月,杨浦-周家嘴路-黄兴路118号,59㎡,南,1室1厅1卫,链家,今天维护,新上近地铁
整租·平型关路300弄1室1厅南,4500 元/月,静安-闸北公园-平型关路300弄,40㎡,南,1室1厅1卫,链家,2天前维护,新上近地铁
整租·丹徒路210弄1室1厅南,3300 元/月,虹口-北外滩-丹徒路210弄,27㎡,南,1室1厅1卫,链家,今天维护,新上近地铁
整租·鞍山一村1室0厅南,3100 元/月,杨浦-鞍山-鞍山一村,35㎡,南,1室0厅1卫,链家,1天前维护,近地铁随时看房
整租·长春小区1室1厅南,3000 元/月,徐汇-田林-长春小区,48㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·黄浦丽园1室0厅南,1300 元/月,黄浦-蓬莱公园-黄浦丽园,30㎡,南,1室0厅0卫,链家,6天前维护,近地铁精装
整租·武定路116弄1室0厅南/西,2200 元/月,静安-南京西路-武定路116弄,9㎡,南西,1室0厅1卫,链家,3天前维护,近地铁
整租·百乐公寓1室0厅南,2500 元/月,徐汇-斜土路-百乐公寓,23㎡,南,1室0厅0卫,链家,6天前维护,近地铁
整租·和源名城2室1厅南,3800 元/月,静安-彭浦-和源名城,77㎡,南,2室1厅1卫,链家,3天前维护,
整租·铁路新村(杨浦)1室1厅南,3500 元/月,杨浦-五角场-铁路新村(杨浦),37㎡,南,1室1厅1卫,链家,2天前维护,近地铁随时看房
整租·协和家园2室1厅南,4000 元/月,长宁-北新泾-协和家园,79㎡,南,2室1厅1卫,链家,7天前维护,近地铁
整租·云松翠庭2室2厅南,1000 元/月,浦东-泥城镇-云松翠庭,82㎡,南,2室2厅1卫,链家,1天前维护,
整租·桃浦一村瑞香苑1室0厅南,1900 元/月,普陀-桃浦-桃浦一村瑞香苑,19㎡,南,1室0厅0卫,链家,4天前维护,近地铁随时看房
整租·江苏北路105弄1室0厅南,3500 元/月,长宁-中山公园-江苏北路105弄,32㎡,南,1室0厅1卫,链家,4天前维护,近地铁随时看房
整租·曹杨九村1室0厅南,3000 元/月,普陀-曹杨-曹杨九村,29㎡,南,1室0厅1卫,链家,9天前维护,近地铁随时看房
整租·泰安公寓2室2厅南,1300 元/月,青浦-朱家角-泰安公寓,98㎡,南,2室2厅1卫,链家,5天前维护,随时看房
整租·敦化路6弄1室0厅西,3000 元/月,杨浦-控江路-敦化路6弄,29㎡,西,1室0厅1卫,链家,5天前维护,近地铁随时看房
整租·复兴中路1218弄1室1厅东南,3800 元/月,徐汇-衡山路-复兴中路1218弄,13㎡,东南,1室1厅1卫,链家,6天前维护,近地铁精装随时看房
整租·富特四村3室1厅南,1500 元/月,浦东-外高桥-富特四村,79㎡,南,3室1厅1卫,链家,4天前维护,月租近地铁
整租·长乐路386弄2室0厅南/北,6500 元/月,黄浦-淮海中路-长乐路386弄,43㎡,南北,2室0厅0卫,链家,9天前维护,近地铁随时看房
整租·黄浦丽园1室0厅南,1300 元/月,黄浦-蓬莱公园-黄浦丽园,30㎡,南,1室0厅0卫,链家,6天前维护,近地铁精装
整租·和源名城2室1厅南,3800 元/月,静安-彭浦-和源名城,77㎡,南,2室1厅1卫,链家,3天前维护,
整租·百乐公寓1室0厅南,2500 元/月,徐汇-斜土路-百乐公寓,23㎡,南,1室0厅0卫,链家,6天前维护,近地铁
整租·桃浦一村瑞香苑1室0厅南,1900 元/月,普陀-桃浦-桃浦一村瑞香苑,19㎡,南,1室0厅0卫,链家,4天前维护,近地铁随时看房
整租·铁路新村(杨浦)1室1厅南,3500 元/月,杨浦-五角场-铁路新村(杨浦),37㎡,南,1室1厅1卫,链家,2天前维护,近地铁随时看房
整租·协和家园2室1厅南,4000 元/月,长宁-北新泾-协和家园,79㎡,南,2室1厅1卫,链家,7天前维护,近地铁
整租·华苑小区1室1厅南,4000 元/月,长宁-中山公园-华苑小区,40㎡,南,1室1厅1卫,链家,4天前维护,近地铁精装
整租·康达公寓1室1厅南,1900 元/月,浦东-惠南-康达公寓,60㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·武定路116弄1室0厅南/西,2200 元/月,静安-南京西路-武定路116弄,9㎡,南西,1室0厅1卫,链家,3天前维护,近地铁
整租·长春小区1室1厅南,3000 元/月,徐汇-田林-长春小区,48㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·中漕小区1室1厅南,4100 元/月,徐汇-徐家汇-中漕小区,46㎡,南,1室1厅1卫,链家,8天前维护,近地铁
整租·中原纪联小区1室1厅南,3000 元/月,杨浦-中原-中原纪联小区,46㎡,南,1室1厅1卫,链家,11天前维护,近地铁
整租·上中路100弄1室1厅南,3000 元/月,徐汇-上海南站-上中路100弄,38㎡,南,1室1厅1卫,链家,5天前维护,随时看房
整租·中华小区1室1厅东/西北,3200 元/月,长宁-新华路-中华小区,31㎡,东西北,1室1厅1卫,链家,1天前维护,近地铁随时看房
整租·丹桂佳苑1室1厅南/北,1500 元/月,浦东-惠南-丹桂佳苑,55㎡,南北,1室1厅1卫,链家,1天前维护,
整租·百龙小区1室1厅南,3100 元/月,徐汇-植物园-百龙小区,42㎡,南,1室1厅1卫,链家,6天前维护,随时看房
整租·鞍山路215弄1室0厅南,3500 元/月,杨浦-鞍山-鞍山路215弄,35㎡,南,1室0厅1卫,链家,1天前维护,近地铁
整租·闸北场中公寓2室1厅南,4000 元/月,静安-永和-闸北场中公寓,52㎡,南,2室1厅1卫,链家,5天前维护,近地铁
整租·阳光翠竹苑2室2厅南,6500 元/月,黄浦-董家渡-阳光翠竹苑,84㎡,南,2室2厅1卫,链家,5天前维护,近地铁随时看房
整租·施镇公寓2室1厅南,1600 元/月,浦东-川沙-施镇公寓,76㎡,南,2室1厅1卫,链家,10天前维护,随时看房
整租·荡湾新村2室1厅南,1500 元/月,浦东-惠南-荡湾新村,52㎡,南,2室1厅1卫,链家,6天前维护,
整租·虹二小区1室0厅南,4000 元/月,徐汇-徐家汇-虹二小区,28㎡,南,1室0厅1卫,链家,1天前维护,近地铁
整租·云松景庭1室1厅南,1300 元/月,浦东-泥城镇-云松景庭,62㎡,南,1室1厅1卫,链家,1天前维护,
整租·锦园坊1室1厅南,1100 元/月,浦东-惠南-锦园坊,57㎡,南,1室1厅1卫,链家,8天前维护,随时看房
整租·知音小区1室1厅南,3800 元/月,长宁-新华路-知音小区,30㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·龙山新村1室0厅南,2700 元/月,徐汇-万体馆-龙山新村,18㎡,南,1室0厅1卫,链家,8天前维护,近地铁
整租·安东小区1室1厅南,3800 元/月,长宁-新华路-安东小区,35㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·瑞金二路204号2室1厅东南/南,6000 元/月,黄浦-淮海中路-瑞金二路204号,48㎡,东南南,2室1厅1卫,链家,2天前维护,近地铁
整租·四平路421弄1室0厅南,3100 元/月,虹口-鲁迅公园-四平路421弄,30㎡,南,1室0厅1卫,链家,4天前维护,近地铁随时看房
整租·武川路245弄1室1厅南,3300 元/月,杨浦-五角场-武川路245弄,34㎡,南,1室1厅1卫,链家,5天前维护,
整租·书院一号公寓1室1厅南,1600 元/月,浦东-书院镇-书院一号公寓,71㎡,南,1室1厅1卫,链家,今天维护,
整租·书院一号公寓1室1厅南,1400 元/月,浦东-书院镇-书院一号公寓,58㎡,南,1室1厅1卫,链家,今天维护,
整租·保平小区2室1厅南,3200 元/月,静安-彭浦-保平小区,54㎡,南,2室1厅1卫,链家,今天维护,近地铁
整租·乐山四五村1室1厅南/北,2100 元/月,徐汇-徐家汇-乐山四五村,9㎡,南北,1室1厅1卫,链家,今天维护,近地铁
整租·市光三村1室1厅南,3000 元/月,杨浦-中原-市光三村,42㎡,南,1室1厅1卫,链家,今天维护,
整租·广中扩大小区1室1厅南,3300 元/月,虹口-凉城-广中扩大小区,44㎡,南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·安乐坊1室1厅南,3000 元/月,静安-南京西路-安乐坊,22㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·康平小区2室0厅南,4200 元/月,静安-彭浦-康平小区,43㎡,南,2室0厅1卫,链家,今天维护,近地铁
整租·德盈佳园3室2厅南,1400 元/月,浦东-惠南-德盈佳园,130㎡,南,3室2厅2卫,链家,1天前维护,双卫生间
整租·汇成四村1室0厅南,2600 元/月,徐汇-上海南站-汇成四村,34㎡,南,1室0厅1卫,链家,3天前维护,随时看房
整租·武川路245弄1室1厅南,3300 元/月,杨浦-五角场-武川路245弄,34㎡,南,1室1厅1卫,链家,5天前维护,
整租·云松景庭1室1厅南,1300 元/月,浦东-泥城镇-云松景庭,62㎡,南,1室1厅1卫,链家,1天前维护,
整租·荣乐小区1室1厅南,1000 元/月,松江-松江老城-荣乐小区,18㎡,南,1室1厅1卫,链家,12天前维护,近地铁
整租·柳市路82号2室2厅南,5800 元/月,黄浦-董家渡-柳市路82号,40㎡,南,2室2厅2卫,链家,4天前维护,近地铁双卫生间随时看房
整租·鞍山四村第一小区1室1厅南,3400 元/月,杨浦-鞍山-鞍山四村第一小区,30㎡,南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·远中风华园(公寓)1室0厅南,1000 元/月,静安-南京西路-远中风华园(公寓),43㎡,南,1室0厅0卫,链家,8天前维护,近地铁
整租·长宁支路326弄1室0厅南,3500 元/月,长宁-中山公园-长宁支路326弄,32㎡,南,1室0厅1卫,链家,今天维护,近地铁
整租·东体小区1室0厅南,2800 元/月,虹口-曲阳-东体小区,31㎡,南,1室0厅1卫,链家,今天维护,近地铁
整租·阳光城市家园1室0厅北,1800 元/月,浦东-金桥-阳光城市家园,15㎡,北,1室0厅1卫,链家,今天维护,
整租·云树仁居2室2厅南,1200 元/月,浦东-泥城镇-云树仁居,82㎡,南,2室2厅1卫,链家,今天维护,
整租·甘泉一村1室0厅北,2600 元/月,普陀-甘泉宜川-甘泉一村,26㎡,北,1室0厅1卫,链家,今天维护,近地铁
整租·汇成四村2室0厅南,3900 元/月,徐汇-上海南站-汇成四村,50㎡,南,2室0厅1卫,链家,4天前维护,随时看房
整租·真如西村1室1厅南,3000 元/月,普陀-真如-真如西村,36㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·市光三村1室1厅南,3200 元/月,杨浦-中原-市光三村,39㎡,南,1室1厅1卫,链家,今天维护,随时看房
整租·新风小区1室1厅南,4500 元/月,长宁-中山公园-新风小区,37㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·打浦路339弄1室0厅北,3200 元/月,黄浦-打浦桥-打浦路339弄,25㎡,北,1室0厅1卫,链家,今天维护,近地铁
整租·惠益新苑1室1厅南,1000 元/月,浦东-惠南-惠益新苑,57㎡,南,1室1厅1卫,链家,1天前维护,
整租·上中路458弄2室0厅南,3900 元/月,徐汇-植物园-上中路458弄,54㎡,南,2室0厅1卫,链家,12天前维护,随时看房
整租·鞍山三村1室0厅南,3300 元/月,杨浦-鞍山-鞍山三村,34㎡,南,1室0厅1卫,链家,27天前维护,近地铁随时看房
整租·桃园新城中虹佳园2室2厅南/北,2000 元/月,浦东-周浦-桃园新城中虹佳园,72㎡,南北,2室2厅1卫,链家,今天维护,随时看房
整租·龙馨公寓1室1厅南,1900 元/月,浦东-川沙-龙馨公寓,63㎡,南,1室1厅1卫,链家,6天前维护,随时看房
整租·思凡南苑1室1厅南,1800 元/月,浦东-川沙-思凡南苑,56㎡,南,1室1厅1卫,链家,7天前维护,
整租·巴黎公寓1室1厅南,6000 元/月,黄浦-新天地-巴黎公寓,45㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·三门路24弄1室1厅南,3200 元/月,杨浦-中原-三门路24弄,36㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·国际丽都城1室0厅南,1500 元/月,静安-南京西路-国际丽都城,30㎡,南,1室0厅0卫,链家,8天前维护,近地铁
整租·三义坊1室0厅北,3200 元/月,静安-静安寺-三义坊,32㎡,北,1室0厅1卫,链家,12天前维护,近地铁
整租·光启南路80号2室1厅南,6500 元/月,黄浦-董家渡-光启南路80号,41㎡,南,2室1厅1卫,链家,今天维护,近地铁精装随时看房
整租·斜土路2200弄1室1厅南,4100 元/月,徐汇-徐家汇-斜土路2200弄,41㎡,南,1室1厅1卫,链家,2天前维护,近地铁随时看房
整租·云树仁居1室1厅南,1600 元/月,浦东-泥城镇-云树仁居,61㎡,南,1室1厅1卫,链家,6天前维护,
整租·乐山四五村1室0厅东北,3000 元/月,徐汇-徐家汇-乐山四五村,16㎡,东北,1室0厅1卫,链家,13天前维护,近地铁随时看房
整租·董家渡路450弄2室1厅南,6500 元/月,黄浦-董家渡-董家渡路450弄,65㎡,南,2室1厅1卫,链家,3天前维护,近地铁精装
整租·西南新村2室1厅南/北,1200 元/月,浦东-惠南-西南新村,39㎡,南北,2室1厅1卫,链家,3天前维护,
整租·康宁坊1室1厅南,3800 元/月,徐汇-康健-康宁坊,45㎡,南,1室1厅1卫,链家,1天前维护,近地铁随时看房
整租·日晖六村1室1厅北,4200 元/月,徐汇-斜土路-日晖六村,34㎡,北,1室1厅1卫,链家,今天维护,近地铁精装随时看房
整租·民乐城惠桐苑1室1厅南,1100 元/月,浦东-惠南-民乐城惠桐苑,52㎡,南,1室1厅1卫,链家,11天前维护,
整租·天山五村(旧)1室0厅南,3500 元/月,长宁-天山-天山五村(旧),32㎡,南,1室0厅1卫,链家,1天前维护,近地铁随时看房
整租·优抚园1室0厅南,3000 元/月,虹口-曲阳-优抚园,29㎡,南,1室0厅1卫,链家,1天前维护,近地铁随时看房
整租·沙家浜小区2室1厅南/北,4000 元/月,徐汇-华泾-沙家浜小区,65㎡,南北,2室1厅1卫,链家,8天前维护,
整租·海汇清波苑2室2厅南,2000 元/月,浦东-临港新城-海汇清波苑,84㎡,南,2室2厅1卫,链家,11天前维护,
整租·中南小区2室1厅南,6500 元/月,黄浦-世博滨江-中南小区,61㎡,南,2室1厅1卫,链家,2天前维护,近地铁精装
整租·长新小区(长宁)1室1厅南,4600 元/月,长宁-中山公园-长新小区(长宁),36㎡,南,1室1厅1卫,链家,8天前维护,近地铁随时看房
整租·天山四村1室0厅南,4100 元/月,长宁-中山公园-天山四村,28㎡,南,1室0厅1卫,链家,1天前维护,近地铁
整租·纺平大楼小区1室0厅南,2600 元/月,杨浦-周家嘴路-纺平大楼小区,36㎡,南,1室0厅1卫,链家,今天维护,随时看房
整租·古宋小区1室1厅南,4000 元/月,长宁-仙霞-古宋小区,45㎡,南,1室1厅1卫,链家,3天前维护,近地铁
整租·福泉苑2室1厅南,4000 元/月,长宁-西郊-福泉苑,59㎡,南,2室1厅1卫,链家,9天前维护,
整租·万康家园1室1厅南,3000 元/月,虹口-江湾镇-万康家园,45㎡,南,1室1厅1卫,链家,8天前维护,随时看房
整租·周家湾小区1室0厅南,3800 元/月,徐汇-龙华-周家湾小区,45㎡,南,1室0厅1卫,链家,7天前维护,近地铁随时看房
整租·辽源西路3号1室1厅南,3500 元/月,杨浦-鞍山-辽源西路3号,38㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·西凌新邨1室1厅北,4500 元/月,黄浦-蓬莱公园-西凌新邨,30㎡,北,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·控江小区1室0厅北,3000 元/月,杨浦-鞍山-控江小区,31㎡,北,1室0厅1卫,链家,8天前维护,近地铁
整租·控江小区1室0厅北,3000 元/月,杨浦-鞍山-控江小区,31㎡,北,1室0厅1卫,链家,8天前维护,近地铁
整租·玉田新村1室1厅南,3400 元/月,虹口-曲阳-玉田新村,32㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·西王小区1室1厅北,4000 元/月,静安-南京西路-西王小区,27㎡,北,1室1厅1卫,链家,3天前维护,近地铁
整租·控江路652弄1室0厅南,3000 元/月,杨浦-控江路-控江路652弄,36㎡,南,1室0厅1卫,链家,3天前维护,近地铁
整租·斜土新村1室1厅南,4700 元/月,黄浦-打浦桥-斜土新村,42㎡,南,1室1厅1卫,链家,4天前维护,近地铁
整租·邮电新村1室0厅南,3500 元/月,虹口-曲阳-邮电新村,32㎡,南,1室0厅1卫,链家,3天前维护,近地铁随时看房
整租·大金更小区1室1厅南,4500 元/月,长宁-仙霞-大金更小区,43㎡,南,1室1厅1卫,链家,3天前维护,近地铁
整租·工农三村1室1厅南,3500 元/月,杨浦-中原-工农三村,45㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·清涧六街坊1室1厅南,3000 元/月,普陀-真光-清涧六街坊,46㎡,南,1室1厅1卫,链家,13天前维护,随时看房
整租·法华镇路315弄1室1厅南/北,4900 元/月,长宁-新华路-法华镇路315弄,36㎡,南北,1室1厅1卫,链家,1天前维护,近地铁精装
整租·场中小区2室1厅南/北,4250 元/月,静安-彭浦-场中小区,52㎡,南北,2室1厅1卫,链家,今天维护,近地铁
整租·西凌新邨1室1厅北,4700 元/月,黄浦-蓬莱公园-西凌新邨,30㎡,北,1室1厅1卫,链家,4天前维护,近地铁精装随时看房
整租·长宁路1600弄1室0厅北,4800 元/月,长宁-中山公园-长宁路1600弄,32㎡,北,1室0厅1卫,链家,1天前维护,近地铁随时看房
整租·田林十二村1室1厅南,3800 元/月,徐汇-田林-田林十二村,30㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·国年路65弄1室1厅南,3300 元/月,杨浦-五角场-国年路65弄,38㎡,南,1室1厅1卫,链家,今天维护,近地铁
整租·大宁路660弄1室1厅南,3500 元/月,静安-大宁-大宁路660弄,28㎡,南,1室1厅1卫,链家,4天前维护,近地铁随时看房
整租·共康四村2室1厅南/北,4200 元/月,静安-彭浦-共康四村,58㎡,南北,2室1厅1卫,链家,6天前维护,
整租·云锦佳苑2室2厅南/北,1700 元/月,浦东-泥城镇-云锦佳苑,83㎡,南北,2室2厅1卫,链家,11天前维护,
整租·市光三村1室1厅南,3300 元/月,杨浦-中原-市光三村,38㎡,南,1室1厅1卫,链家,4天前维护,
整租·长桥一村1室1厅西南,2700 元/月,徐汇-长桥-长桥一村,42㎡,西南,1室1厅1卫,链家,今天维护,
整租·滨江小区1室1厅南,3700 元/月,徐汇-徐汇滨江-滨江小区,61㎡,南,1室1厅1卫,链家,今天维护,近地铁随时看房
整租·黄山锦庭1室1厅南,3800 元/月,静安-闸北公园-黄山锦庭,34㎡,南,1室1厅1卫,链家,6天前维护,近地铁
整租·高盛家园1室1厅南,1500 元/月,浦东-外高桥-高盛家园,58㎡,南,1室1厅1卫,链家,今天维护,
整租·茅台新苑1室1厅南,5000 元/月,长宁-仙霞-茅台新苑,60㎡,南,1室1厅1卫,链家,3天前维护,近地铁
整租·乾耀东港1室1厅南,1500 元/月,浦东-泥城镇-乾耀东港,67㎡,南,1室1厅1卫,链家,4天前维护,
整租·桃浦七村雪松苑1室1厅南,3000 元/月,普陀-桃浦-桃浦七村雪松苑,35㎡,南,1室1厅1卫,链家,8天前维护,近地铁
整租·牌楼路23-29号1室1厅东,3800 元/月,黄浦-老西门-牌楼路23-29号,30㎡,东,1室1厅1卫,链家,9天前维护,近地铁
整租·荡湾新村2室1厅南,1400 元/月,浦东-惠南-荡湾新村,60㎡,南,2室1厅1卫,链家,6天前维护,
整租·番禺路511弄1室1厅东/西,4900 元/月,长宁-新华路-番禺路511弄,40㎡,东西,1室1厅1卫,链家,1天前维护,近地铁精装随时看房
整租·新丰小区1室1厅南,4000 元/月,静安-江宁路-新丰小区,35㎡,南,1室1厅1卫,链家,7天前维护,近地铁精装
整租·光华园1室1厅南,4200 元/月,徐汇-上海南站-光华园,66㎡,南,1室1厅1卫,链家,2天前维护,
整租·新华南园大厦1室1厅西北/北,5600 元/月,黄浦-世博滨江-新华南园大厦,48㎡,西北北,1室1厅1卫,链家,今天维护,近地铁精装
整租·大二小区1室1厅南,3600 元/月,虹口-曲阳-大二小区,33㎡,南,1室1厅1卫,链家,6天前维护,近地铁随时看房
整租·共康四村1室1厅南,2900 元/月,静安-彭浦-共康四村,37㎡,南,1室1厅1卫,链家,7天前维护,随时看房
整租·华发小区2室1厅南,3600 元/月,徐汇-华泾-华发小区,64㎡,南,2室1厅1卫,链家,1天前维护,随时看房
整租·泉灵小区1室1厅南,3800 元/月,静安-彭浦-泉灵小区,43㎡,南,1室1厅1卫,链家,5天前维护,近地铁随时看房
整租·大同路119号1室0厅南,2000 元/月,浦东-外高桥-大同路119号,46㎡,南,1室0厅1卫,链家,8天前维护,近地铁
整租·控江路1200弄1室1厅南,3500 元/月,杨浦-控江路-控江路1200弄,29㎡,南,1室1厅1卫,链家,15天前维护,近地铁
整租·松花江路223弄1室1厅南,3500 元/月,杨浦-黄兴公园-松花江路223弄,37㎡,南,1室1厅1卫,链家,4天前维护,近地铁随时看房
整租·蓬莱路303弄2室0厅南/北,5000 元/月,黄浦-豫园-蓬莱路303弄,38㎡,南北,2室0厅1卫,链家,8天前维护,近地铁精装随时看房
整租·丽园路574弄2室0厅南,6500 元/月,黄浦-五里桥-丽园路574弄,47㎡,南,2室0厅1卫,链家,10天前维护,近地铁
整租·丽泽荷亭苑2室1厅南/北,1800 元/月,浦东-书院镇-丽泽荷亭苑,60㎡,南北,2室1厅1卫,链家,今天维护,押一付一
